liab,ts_cnt,bank_id,end_date,cont_liab,lchg_time,rcre_time,sanct_lim,fruct_liab,start_date,drwng_power,limit_b2kid,lchg_user_id,rcre_user_id,secured_liab,treasury_liab,user_maint_liab,limit_crncy_code,bg_effective_liab,util_limit_fund_based,util_limit_non_fund_based,treasury_liab_from_children,user_maint_liab_from_children,updated_at
9927000.0,2,1,2014-08-26T00:00:00.000000,3097268.01,2014-08-27T18:46:30,2014-08-22T16:51:01,14950000.0,0.0,2014-08-22T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
8427000.0,1,1,2014-08-27T00:00:00.000000,3097268.01,2014-08-28T13:24:30,2014-08-27T18:46:30,14950000.0,0.0,2014-08-27T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
8975000.0,2,1,2014-08-28T00:00:00.000000,8219765.35,2014-08-29T15:32:41,2014-08-27T16:22:43,46050000.0,0.0,2014-08-27T00:00:00.000000,46050000.0,DC13997,SATISHRS,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-08-31T00:00:00.000000,2757811.1,2014-09-01T12:54:15,2014-07-21T17:57:56,2800000.0,0.0,2014-07-21T00:00:00.000000,2800000.0,DC54126,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
8282000.0,1,1,2014-09-03T00:00:00.000000,3097268.01,2014-09-04T15:30:38,2014-08-28T13:24:30,14950000.0,0.0,2014-08-28T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
8049000.0,5,1,2014-09-03T00:00:00.000000,12932424.53,2014-09-04T18:30:19,2014-08-26T15:52:00.000000,21000000.0,0.0,2014-08-26T00:00:00.000000,21000000.0,DC15011,CD0122,DD0571,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
12075000.0,2,1,2014-09-06T00:00:00.000000,8324471.7,2014-09-07T17:30:34,2014-09-04T18:30:19,21000000.0,0.0,2014-09-04T00:00:00.000000,21000000.0,DC15011,SATISHRS,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
8975000.0,1,1,2014-09-06T00:00:00.000000,11458963.09,2014-09-07T18:09:45,2014-08-29T15:32:41,46050000.0,0.0,2014-08-29T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
5644000.0,2,1,2014-09-09T00:00:00.000000,14783677.09,2014-09-10T19:45:26,2014-09-07T18:09:45,46050000.0,0.0,2014-09-07T00:00:00.000000,46050000.0,DC13997,SYSTEM,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
12446000.0,1,1,2014-09-10T00:00:00.000000,8324471.7,2014-09-11T12:38:08,2014-09-07T17:30:34,21000000.0,0.0,2014-09-07T00:00:00.000000,21000000.0,DC15011,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
4251418.02,1,1,2014-09-10T00:00:00.000000,14783677.09,2014-09-11T13:46:15,2014-09-10T19:45:26,46050000.0,0.0,2014-09-10T00:00:00.000000,46050000.0,DC13997,REEMAT,SYSTEM,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
5644000.0,2,1,2014-09-13T00:00:00.000000,14783677.09,2014-09-14T14:41:37,2014-09-11T13:46:15,46050000.0,0.0,2014-09-11T00:00:00.000000,46050000.0,DC13997,SATISHRS,REEMAT,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
3644000.0,2,1,2014-09-14T00:00:00.000000,21356509.83,2014-09-15T17:47:13,2014-09-14T14:41:37,46050000.0,0.0,2014-09-14T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
7322000.0,2,1,2014-09-15T00:00:00.000000,3097268.01,2014-09-16T17:58:27,2014-09-04T15:30:38,14950000.0,0.0,2014-09-04T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
3444000.0,1,1,2014-09-15T00:00:00.000000,21356509.83,2014-09-16T17:59:16,2014-09-15T17:47:13,46050000.0,0.0,2014-09-15T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
2500000.0,1,1,2014-09-17T00:00:00.000000,21356509.83,2014-09-18T17:23:28,2014-09-16T17:59:16,46050000.0,0.0,2014-09-16T00:00:00.000000,46050000.0,DC13997,TR0612,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
12675000.0,1,1,2014-09-18T00:00:00.000000,8324471.7,2014-09-19T14:22:52,2014-09-11T12:38:08,21000000.0,0.0,2014-09-11T00:00:00.000000,21000000.0,DC15011,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
1900000.0,1,1,2014-09-20T00:00:00.000000,21356509.83,2014-09-21T14:09:28,2014-09-18T17:23:28,46050000.0,0.0,2014-09-18T00:00:00.000000,46050000.0,DC13997,CD0122,TR0612,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
7172000.0,1,1,2014-09-20T00:00:00.000000,3097268.01,2014-09-21T14:10:03,2014-09-16T17:58:27,14950000.0,0.0,2014-09-16T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
1900000.0,2,1,2014-09-21T00:00:00.000000,21132863.05,2014-09-22T13:40:31,2014-09-21T14:09:28,46050000.0,223646.78,2014-09-21T00:00:00.000000,46050000.0,DC13997,AB0423,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
1135000.0,1,1,2014-09-25T00:00:00.000000,21132863.05,2014-09-26T15:29:51,2014-09-22T13:40:31,46050000.0,223646.78,2014-09-22T00:00:00.000000,46050000.0,DC13997,SATISHRS,AB0423,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
475000.0,3,1,2014-09-27T00:00:00.000000,30881330.0,2014-09-28T17:42:26,2014-09-26T15:29:51,46050000.0,223646.78,2014-09-26T00:00:00.000000,46050000.0,DC13997,TR0612,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
7172000.0,3,1,2014-09-27T00:00:00.000000,1913792.5,2014-09-28T18:09:24,2014-09-21T14:10:03,14950000.0,1183475.51,2014-09-21T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
12427000.0,2,1,2014-09-27T00:00:00.000000,8324471.7,2014-09-28T18:45:47,2014-09-19T14:22:52,21000000.0,0.0,2014-09-19T00:00:00.000000,21000000.0,DC15011,CD0122,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-09-28T00:00:00.000000,30881330.0,2014-09-29T11:54:25,2014-09-28T17:42:26,46050000.0,223646.78,2014-09-28T00:00:00.000000,46050000.0,DC13997,TR0612,TR0612,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-09-28T00:00:00.000000,0.0,2014-09-29T11:55:15,2014-07-18T13:06:39,7500000.0,0.0,2014-07-18T00:00:00.000000,7500000.0,DC33287,TR0612,CD0122,0,,0,NPR,0,6730000,7479430.36,,0,2024-08-07 06:53:51.932
4009000.0,1,1,2014-09-28T00:00:00.000000,1913792.5,2014-09-29T18:20:15,2014-09-28T18:09:24,14950000.0,1183475.51,2014-09-28T00:00:00.000000,14950000.0,DC51034,CD0122,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
6738000.0,5,1,2014-10-01T00:00:00.000000,8324471.7,2014-10-02T16:59:45,2014-09-28T18:45:47,21000000.0,0.0,2014-09-28T00:00:00.000000,21000000.0,DC15011,SYSTEM,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-07T00:00:00.000000,1913792.5,2014-10-08T17:18:11,2014-09-29T18:20:15,14950000.0,1183475.51,2014-09-29T00:00:00.000000,14950000.0,DC51034,PRIYANKAS,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-07T00:00:00.000000,30881330.0,2014-10-08T17:29:31,2014-09-29T11:54:25,46050000.0,223646.78,2014-09-29T00:00:00.000000,46050000.0,DC13997,CD0122,TR0612,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
4040481.26,2,1,2014-10-07T00:00:00.000000,8324471.7,2014-10-08T19:32:58,2014-10-02T16:59:45,21000000.0,0.0,2014-10-02T00:00:00.000000,21000000.0,DC15011,SYSTEM,SYSTEM,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,3,1,2014-10-08T00:00:00.000000,1913792.5,2014-10-09T10:46:31,2014-10-08T17:18:11,14950000.0,1183475.51,2014-10-08T00:00:00.000000,14950000.0,DC51034,REEMAT,PRIYANKAS,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
4035981.26,1,1,2014-10-08T00:00:00.000000,8324471.7,2014-10-09T17:05:55,2014-10-08T19:32:58,21000000.0,0.0,2014-10-08T00:00:00.000000,21000000.0,DC15011,SYSTEM,SYSTEM,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-09T00:00:00.000000,2421855.7,2014-10-10T16:11:54,2014-09-01T12:54:15,2800000.0,0.0,2014-09-01T00:00:00.000000,2800000.0,DC54126,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
3331000.0,3,1,2014-10-12T00:00:00.000000,30523321.72,2014-10-13T15:28:22,2014-10-08T17:29:31,46050000.0,223646.78,2014-10-08T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-13T00:00:00.000000,30523321.72,2014-10-14T15:36:35,2014-10-13T15:28:22,46050000.0,223646.78,2014-10-13T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
1224000.0,2,1,2014-10-16T00:00:00.000000,8099.27,2014-10-17T15:09:40,2014-10-10T16:11:54,2800000.0,0.0,2014-10-10T00:00:00.000000,2800000.0,DC54126,CD0122,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-18T00:00:00.000000,27029143.4,2014-10-19T15:02:04,2014-10-14T15:36:35,46050000.0,223646.78,2014-10-14T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-19T00:00:00.000000,23723839.58,2014-10-20T17:36:00.000000,2014-10-19T15:02:04,46050000.0,223646.78,2014-10-19T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
1224000.0,1,1,2014-10-26T00:00:00.000000,0.0,2014-10-27T15:10:41,2014-10-17T15:09:40,2800000.0,8099.27,2014-10-17T00:00:00.000000,2800000.0,DC54126,TR0612,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-10-27T00:00:00.000000,20484641.84,2014-10-28T16:32:48,2014-10-20T17:36:00.000000,46050000.0,223646.78,2014-10-20T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
11421000.0,3,1,2014-10-27T00:00:00.000000,0.0,2014-10-28T18:30:55,2014-10-09T17:05:55,21000000.0,0.0,2014-10-09T00:00:00.000000,21000000.0,DC15011,SATISHRS,SYSTEM,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
11421000.0,2,1,2014-10-29T00:00:00.000000,5035585.5,2014-10-30T19:14:49,2014-10-28T18:30:55,21000000.0,0.0,2014-10-28T00:00:00.000000,21000000.0,DC15011,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
5943000.0,4,1,2014-10-30T00:00:00.000000,13880426.75,2014-10-31T15:22:49,2014-10-28T16:32:48,46050000.0,223646.78,2014-10-28T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
2626000.0,2,1,2014-11-02T00:00:00.000000,13880426.75,2014-11-03T18:03:57,2014-10-31T15:22:49,46050000.0,223646.78,2014-10-31T00:00:00.000000,46050000.0,DC13997,SATISHRS,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
12471000.0,1,1,2014-11-04T00:00:00.000000,5035585.5,2014-11-05T12:56:41,2014-10-30T19:14:49,21000000.0,0.0,2014-10-30T00:00:00.000000,21000000.0,DC15011,CD0122,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
2626000.0,1,1,2014-11-04T00:00:00.000000,16977967.98,2014-11-05T16:57:44,2014-11-03T18:03:57,46050000.0,223646.78,2014-11-03T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
14755000.0,1,1,2014-11-10T00:00:00.000000,5035585.5,2014-11-11T15:09:32,2014-11-05T12:56:41,21000000.0,0.0,2014-11-05T00:00:00.000000,21000000.0,DC15011,SATISHRS,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,2,1,2014-11-10T00:00:00.000000,20115827.29,2014-11-11T15:54:57,2014-11-05T16:57:44,46050000.0,223646.78,2014-11-05T00:00:00.000000,46050000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
14982000.0,3,1,2014-11-16T00:00:00.000000,5035585.5,2014-11-17T16:05:00.000000,2014-11-11T15:09:32,22000000.0,0.0,2014-11-11T00:00:00.000000,22000000.0,DC15011,CD0122,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-11-16T00:00:00.000000,16810523.47,2014-11-17T17:20:59,2014-11-11T15:54:57,46050000.0,223646.78,2014-11-11T00:00:00.000000,46050000.0,DC13997,SATISHRS,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
16318000.0,4,1,2014-11-17T00:00:00.000000,5035585.5,2014-11-18T14:06:56,2014-11-17T16:05:00.000000,22000000.0,0.0,2014-11-17T00:00:00.000000,22000000.0,DC15011,SATISHRS,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,2,1,2014-11-17T00:00:00.000000,25895387.11,2014-11-18T16:47:39,2014-11-17T17:20:59,46050000.0,223646.78,2014-11-17T00:00:00.000000,46050000.0,DC13997,SATISHRS,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-11-17T00:00:00.000000,1913792.5,2014-11-18T17:16:18,2014-10-09T10:46:31,14950000.0,1183475.51,2014-10-09T00:00:00.000000,14950000.0,DC51034,CD0122,REEMAT,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
1800000.0,2,1,2014-11-19T00:00:00.000000,29729539.86,2014-11-20T17:43:26,2014-11-18T16:47:39,46050000.0,223646.78,2014-11-18T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
16633000.0,1,1,2014-11-20T00:00:00.000000,5035585.5,2014-11-21T10:49:14,2014-11-18T14:06:56,22000000.0,0.0,2014-11-18T00:00:00.000000,22000000.0,DC15011,TR0612,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
0.0,2,1,2014-11-20T00:00:00.000000,26443123.49,2014-11-21T15:14:15,2014-11-20T17:43:26,46050000.0,223646.78,2014-11-20T00:00:00.000000,46050000.0,DC13997,SATISHRS,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-11-22T00:00:00.000000,23099191.49,2014-11-23T16:16:10,2014-11-21T15:14:15,46050000.0,3567578.78,2014-11-21T00:00:00.000000,46050000.0,DC13997,SATISHRS,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2014-11-24T00:00:00.000000,28803201.51,2014-11-25T16:14:55,2014-11-23T16:16:10,46050000.0,3567578.78,2014-11-23T00:00:00.000000,46050000.0,DC13997,SATISHRS,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
2774000.0,2,1,2014-11-30T00:00:00.000000,25720845.71,2014-12-01T15:43:43,2014-11-25T16:14:55,46050000.0,3567578.78,2014-11-25T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
5598000.0,2,1,2014-12-03T00:00:00.000000,22582986.4,2014-12-04T15:39:12,2014-12-01T15:43:43,46050000.0,3567578.78,2014-12-01T00:00:00.000000,46050000.0,DC13997,SATISHRS,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
16633000.0,3,1,2014-12-03T00:00:00.000000,6838741.82,2014-12-04T17:50:22,2014-11-21T10:49:14,24000000.0,0.0,2014-11-21T00:00:00.000000,24000000.0,DC15011,SATISHRS,TR0612,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
8422000.0,2,1,2014-12-07T00:00:00.000000,19445127.09,2014-12-08T17:05:42,2014-12-04T15:39:12,46050000.0,3567578.78,2014-12-04T00:00:00.000000,46050000.0,DC13997,SATISHRS,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
8422000.0,1,1,2014-12-09T00:00:00.000000,25602435.92,2014-12-10T18:04:26,2014-12-08T17:05:42,46050000.0,3567578.78,2014-12-08T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
7472000.0,8,1,2014-12-11T00:00:00.000000,6838741.82,2014-12-12T14:57:45,2014-12-04T17:50:22,24000000.0,0.0,2014-12-04T00:00:00.000000,24000000.0,DC15011,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
8422000.0,2,1,2014-12-14T00:00:00.000000,25580335.22,2014-12-15T13:15:13,2014-12-10T18:04:26,46050000.0,3567578.78,2014-12-10T00:00:00.000000,46050000.0,DC13997,SATISHRS,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
6222000.0,1,1,2014-12-22T00:00:00.000000,25580335.22,2014-12-23T13:56:14,2014-12-15T13:15:13,46050000.0,3567578.78,2014-12-15T00:00:00.000000,46050000.0,DC13997,SATISHRS,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
7472000.0,1,1,2014-12-25T00:00:00.000000,14119899.32,2014-12-26T13:24:00.000000,2014-12-12T14:57:45,24000000.0,0.0,2014-12-12T00:00:00.000000,24000000.0,DC15011,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
5648000.0,1,1,2014-12-28T00:00:00.000000,25580335.22,2014-12-29T17:54:06,2014-12-23T13:56:14,46050000.0,3567578.78,2014-12-23T00:00:00.000000,46050000.0,DC13997,CD0122,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
1648000.0,2,1,2014-12-30T00:00:00.000000,25580335.22,2014-12-31T17:04:41,2014-12-29T17:54:06,46050000.0,3567578.78,2014-12-29T00:00:00.000000,46050000.0,DC13997,SAGARM,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
3598000.0,2,1,2015-01-03T00:00:00.000000,25580335.22,2015-01-04T16:29:51,2014-12-31T17:04:41,46050000.0,3567578.78,2014-12-31T00:00:00.000000,46050000.0,DC13997,CD0122,SAGARM,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,2,1,2015-01-04T00:00:00.000000,0.0,2015-01-05T14:38:03,2014-07-07T11:44:00.000000,7200000.0,0.0,2014-07-07T00:00:00.000000,0.0,DC45359,SAGARM,BT8336,0,,0,NPR,0,0,7139456.25,,0,2024-08-07 06:53:51.932
6164000.0,3,1,2015-01-04T00:00:00.000000,28847864.14,2015-01-05T14:38:03,2015-01-04T16:29:51,46050000.0,3567578.78,2015-01-04T00:00:00.000000,46050000.0,DC13997,SAGARM,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
0.0,1,1,2015-01-04T00:00:00.000000,0.0,2015-01-05T14:42:38,2014-11-18T17:16:18,14950000.0,1183475.51,2014-11-18T00:00:00.000000,14950000.0,DC51034,SAGARM,CD0122,0,,0,NPR,0,9927000,14932023.1,,0,2024-08-07 06:53:51.932
0.0,2,1,2015-01-04T00:00:00.000000,0.0,2015-01-05T14:44:43,2014-09-29T11:55:15,7500000.0,0.0,2014-09-29T00:00:00.000000,0.0,DC33287,SAGARM,TR0612,0,,0,NPR,0,6730000,7479430.36,,0,2024-08-07 06:53:51.932
7472000.0,1,1,2015-01-05T00:00:00.000000,16509607.32,2015-01-06T11:48:26,2014-12-26T13:24:00.000000,24000000.0,0.0,2014-12-26T00:00:00.000000,24000000.0,DC15011,TR0612,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
5164000.0,4,1,2015-01-05T00:00:00.000000,28847864.14,2015-01-06T18:23:05,2015-01-05T14:38:03,60000000.0,3567578.78,2015-01-05T00:00:00.000000,60000000.0,DC13997,CD0122,SAGARM,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
6472000.0,3,1,2015-01-06T00:00:00.000000,16509607.32,2015-01-07T16:42:43,2015-01-06T11:48:26,30000000.0,0.0,2015-01-06T00:00:00.000000,30000000.0,DC15011,CD0122,TR0612,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
4516000.0,1,1,2015-01-06T00:00:00.000000,28847864.14,2015-01-07T18:44:58,2015-01-06T18:23:05,60000000.0,3567578.78,2015-01-06T00:00:00.000000,60000000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
4772000.0,1,1,2015-01-07T00:00:00.000000,16509607.32,2015-01-08T16:30:27,2015-01-07T16:42:43,30000000.0,0.0,2015-01-07T00:00:00.000000,30000000.0,DC15011,CD0122,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
7249000.0,2,1,2015-01-10T00:00:00.000000,16509607.32,2015-01-11T18:44:41,2015-01-08T16:30:27,30000000.0,0.0,2015-01-08T00:00:00.000000,30000000.0,DC15011,CD0122,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
11822000.0,4,1,2015-01-12T00:00:00.000000,11474021.82,2015-01-13T15:25:22,2015-01-11T18:44:41,30000000.0,0.0,2015-01-11T00:00:00.000000,30000000.0,DC15011,SATISHRS,CD0122,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
13784000.0,3,1,2015-01-15T00:00:00.000000,9670865.5,2015-01-16T14:50:33,2015-01-13T15:25:22,30000000.0,0.0,2015-01-13T00:00:00.000000,30000000.0,DC15011,DD0571,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
7264000.0,2,1,2015-01-15T00:00:00.000000,25793643.49,2015-01-16T15:36:46,2015-01-07T18:44:58,60000000.0,3567578.78,2015-01-07T00:00:00.000000,60000000.0,DC13997,SAGARM,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
20291000.0,4,1,2015-01-17T00:00:00.000000,2389708.0,2015-01-18T17:11:53,2015-01-16T14:50:33,33000000.0,0.0,2015-01-16T00:00:00.000000,33000000.0,DC15011,SATISHRS,DD0571,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
6714000.0,1,1,2015-01-17T00:00:00.000000,25793643.49,2015-01-18T17:14:40,2015-01-16T15:36:46,60000000.0,3567578.78,2015-01-16T00:00:00.000000,60000000.0,DC13997,CD0122,SAGARM,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
12902000.0,4,1,2015-01-19T00:00:00.000000,18914618.04,2015-01-20T16:24:27,2015-01-18T17:14:40,60000000.0,3567578.78,2015-01-18T00:00:00.000000,60000000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
18510000.0,4,1,2015-01-21T00:00:00.000000,12681759.4,2015-01-22T17:57:48,2015-01-20T16:24:27,60000000.0,3567578.78,2015-01-20T00:00:00.000000,60000000.0,DC13997,KB0570,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
17310000.0,1,1,2015-01-24T00:00:00.000000,12681759.4,2015-01-25T18:21:02,2015-01-22T17:57:48,60000000.0,3567578.78,2015-01-22T00:00:00.000000,60000000.0,DC13997,SATISHRS,KB0570,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
15910000.0,1,1,2015-01-25T00:00:00.000000,12681759.4,2015-01-26T10:57:31,2015-01-25T18:21:02,60000000.0,3567578.78,2015-01-25T00:00:00.000000,60000000.0,DC13997,SAGARM,SATISHRS,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
15710000.0,1,1,2015-01-27T00:00:00.000000,12681759.4,2015-01-28T13:28:50,2015-01-26T10:57:31,60000000.0,3567578.78,2015-01-26T00:00:00.000000,60000000.0,DC13997,CD0122,SAGARM,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
20612000.0,1,1,2015-01-31T00:00:00.000000,2389708.0,2015-02-01T18:43:31,2015-01-18T17:11:53,33000000.0,0.0,2015-01-18T00:00:00.000000,33000000.0,DC15011,SATISHRS,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
21096000.0,1,1,2015-02-01T00:00:00.000000,2389708.0,2015-02-02T11:35:43,2015-02-01T18:43:31,33000000.0,0.0,2015-02-01T00:00:00.000000,33000000.0,DC15011,DD0571,SATISHRS,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
18276000.0,4,1,2015-02-01T00:00:00.000000,9771538.9,2015-02-02T18:04:44,2015-01-28T13:28:50,60000000.0,3567578.78,2015-01-28T00:00:00.000000,60000000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
21029000.0,2,1,2015-02-02T00:00:00.000000,6711771.94,2015-02-03T16:54:44,2015-02-02T18:04:44,60000000.0,3567578.78,2015-02-02T00:00:00.000000,60000000.0,DC13997,CD0122,CD0122,0,,0,NPR,-800000,0,0.0,,0,2024-08-07 06:53:51.932
1224000.0,1,1,2015-02-03T00:00:00.000000,0.0,2015-02-04T14:11:22,2014-10-27T15:10:41,2800000.0,8099.27,2014-10-27T00:00:00.000000,2800000.0,DC54126,CD0122,TR0612,0,,0,NPR,0,0,0.0,,0,2024-08-07 06:53:51.932
